iter	Passed	Remaining
1353	81815	99459
1354	81877	99400
1355	81931	99333
1356	82000	99283
1357	82061	99223
1358	82115	99154
1359	82172	99090
1360	82229	99026
1361	82286	98960
1362	82344	98898
1363	82400	98832
1364	82461	98772
1365	82512	98700
1366	82578	98646
1367	82629	98576
1368	82682	98506
1369	82735	98437
1370	82788	98368
1371	82857	98317
1372	82920	98260
1373	82976	98194
1374	83035	98133
1375	83096	98073
1376	83159	98015
1377	83251	97992
1378	83306	97925
1379	83359	97856
1380	83415	97790
1381	83472	97726
1382	83525	97657
1383	83576	97586
1384	83631	97520
1385	83686	97453
1386	83735	97379
1387	83790	97313
1388	83859	97262
1389	83932	97216
1390	84005	97171
1391	84056	97099
1392	84109	97030
1393	84171	96972
1394	84250	96933
1395	84410	96987
1396	84499	96959
1397	84609	96956
1398	84680	96907
1399	84748	96855
1400	84920	96922
1401	85292	97216
1402	85548	97377
1403	85688	97406
1404	85833	97441
1405	86071	97580
1406	86780	98252
1407	87242	98643
1408	87422	98714
1409	87552	98728
1410	87645	98701
1411	87701	98633
1412	87759	98566
1413	87809	98491
1414	87861	98417
1415	87922	98354
1416	87989	98297
1417	88052	98236
1418	88110	98169
1419	88167	98101
1420	88446	98281
1421	88981	98742
1422	89061	98699
1423	89134	98648
1424	89206	98597
1425	89299	98567
1426	89401	98548
1427	89502	98527
1428	89572	98472
1429	89630	98405
1430	89692	98342
1431	89751	98275
1432	89801	98198
1433	89857	98128
1434	89911	98057
1435	89971	97991
1436	90036	97931
1437	90108	97878
1438	90166	97810
1439	90218	97736
1440	90274	97666
1441	90331	97598
1442	90385	97526
1443	90445	97460
1444	90510	97400
1445	90560	97324
1446	90615	97253
1447	90679	97192
1448	90742	97130
1449	90798	97060
1450	90861	96998
1451	90919	96931
1452	90978	96864
1453	91048	96809
1454	91103	96738
1455	91154	96664
1456	91232	96617
1457	91290	96549
1458	91346	96480
1459	91402	96410
1460	91457	96339
1461	91514	96271
1462	91566	96198
1463	91619	96125
1464	91670	96050
1465	91719	95973
1466	91770	95899
1467	91823	95826
1468	91877	95755
1469	91940	95693
1470	92005	95633
1471	92065	95567
1472	92120	95497
1473	92175	95427
1474	92242	95369
1475	92306	95308
1476	92356	95232
1477	92407	95158
1478	92462	95088
1479	92513	95014
1480	92576	94952
1481	92633	94883
1482	92691	94816
1483	92751	94751
1484	92808	94683
1485	92874	94624
1486	92948	94573
1487	93007	94507
1488	93058	94433
1489	93112	94362
1490	93169	94293
1491	93235	94235
1492	93291	94166
1493	93347	94097
1494	93436	94061
1495	93784	94285
1496	94009	94386
1497	94255	94507
1498	94339	94465
1499	94407	94407
1500	94469	94343
1501	94597	94345
1502	94738	94360
1503	94802	94298
1504	94857	94227
1505	94916	94160
1506	95135	94251
1507	95389	94377
1508	95800	94657
1509	95888	94618
1510	95969	94572
1511	96040	94516
1512	96122	94470
1513	96187	94408
1514	96260	94354
1515	96315	94282
1516	96368	94208
1517	96504	94216
1518	96565	94149
1519	96627	94084
1520	96683	94013
1521	96737	93941
1522	96797	93873
1523	96851	93801
1524	96906	93729
1525	96964	93660
1526	97019	93588
1527	97073	93516
1528	97126	93442
1529	97177	93366
1530	97227	93290
1531	97288	93223
1532	97345	93154
1533	97396	93078
1534	97448	93004
1535	97505	92935
1536	97561	92863
1537	97618	92794
1538	97674	92724
1539	97728	92651
1540	97783	92579
1541	97840	92510
1542	97895	92438
1543	97949	92366
1544	98001	92292
1545	98059	92224
1546	98113	92151
1547	98168	92080
1548	98223	92009
1549	98276	91935
1550	98336	91869
1551	98393	91799
1552	98447	91728
1553	98501	91655
1554	98556	91584
1555	98608	91510
1556	98684	91459
1557	98737	91385
1558	98793	91315
1559	98851	91247
1560	98907	91177
1561	98961	91105
1562	99016	91034
1563	99071	90963
1564	99123	90889
1565	99174	90814
1566	99225	90740
1567	99281	90670
1568	99329	90593
1569	99380	90518
1570	99433	90445
1571	99486	90372
1572	99541	90302
1573	99594	90229
1574	99650	90160
1575	99707	90091
1576	99762	90020
1577	99822	89953
1578	99877	89883
1579	99933	89813
1580	99987	89742
1581	100042	89671
1582	100097	89601
1583	100154	89531
1584	100205	89457
1585	100264	89390
1586	100329	89329
1587	100387	89261
1588	100438	89187
1589	100493	89116
1590	100549	89047
1591	100599	88972
1592	100651	88899
1593	100717	88838
1594	100785	88779
1595	100839	88708
1596	100915	88656
1597	100966	88582
1598	101020	88511
1599	101074	88439
1600	101121	88363
1601	101178	88294
1602	101229	88220
1603	101281	88147
1604	101346	88085
1605	101401	88016
1606	101455	87944
1607	101506	87871
1608	101560	87800
1609	101616	87730
1610	101668	87658
1611	101721	87586
1612	101776	87516
1613	101829	87444
1614	101881	87372
1615	101942	87307
1616	101995	87235
1617	102045	87161
1618	102096	87087
1619	102150	87016
1620	102205	86947
1621	102262	86878
1622	102313	86805
1623	102364	86732
1624	102417	86661
1625	102467	86587
1626	102518	86514
1627	102568	86440
1628	102621	86368
1629	102671	86294
1630	102725	86224
1631	102778	86152
1632	102831	86080
1633	102885	86011
1634	102941	85941
1635	102994	85870
1636	103046	85798
1637	103100	85728
1638	103157	85660
1639	103215	85593
1640	103267	85521
1641	103322	85451
1642	103377	85382
1643	103430	85311
1644	103486	85242
1645	103543	85174
1646	103592	85100
1647	103647	85030
1648	103710	84968
1649	103777	84908
1650	103832	84839
1651	103886	84769
1652	103945	84703
1653	103997	84631
1654	104065	84572
1655	104116	84500
1656	104170	84430
1657	104231	84365
1658	104287	84297
1659	104344	84230
1660	104399	84160
